userId,title,score
693,Spanish Prisoner  The (1997),3.9376564
693,Butcher Boy  The (1998),3.9376564
693,Butcher Boy  The (1998),3.9376564
693,Brothers in Trouble (1995),3.9376564
693,8 Heads in a Duffel Bag (1997),3.920078
693,Anna (1996),3.8927238
693,Star Kid (1997),3.8200004
694,Angel Baby (1995),5.378129
694,Boys  Les (1997),5.3051558
694,Saint of Fort Washington  The (1993),5.0250854
694,Pather Panchali (1955),4.9165487
694,Santa with Muscles (1996),4.908495
694,Schindler's List (1993),4.782519
694,Shawshank Redemption  The (1994),4.7562003
694,Star Kid (1997),4.7412224
694,Anna (1996),4.73564
694,They Made Me a Criminal (1939),4.729954
695,Love and Death on Long Island (1997),6.0373406
695,8 Heads in a Duffel Bag (1997),5.561441
695,Year of the Horse (1997),5.543403
695,World of Apu  The (Apur Sansar) (1959),5.4273343
695,Bad Taste (1987),5.3717933
695,Burnt By the Sun (1994),5.230307
695,Big Lebowski  The (1998),5.1826305
695,Incognito (1997),5.1554112
695,The Deadly Cure (1996),5.124471
695,Caught (1996),5.009728
696,Angel Baby (1995),5.106506
696,Some Mother's Son (1996),5.0631423
696,Pather Panchali (1955),5.060272
696,Anna (1996),5.0009985
696,N?nette et Boni (1996),4.9456754
696,Spanish Prisoner  The (1997),4.8318715
696,Butcher Boy  The (1998),4.8318715
696,Butcher Boy  The (1998),4.8318715
696,Brothers in Trouble (1995),4.8318715
696,Bitter Sugar (Azucar Amargo) (1996),4.821884
697,Boys  Les (1997),5.97143
697,Angel Baby (1995),5.588989
697,Saint of Fort Washington  The (1993),5.584109
697,Pather Panchali (1955),5.381436
697,Santa with Muscles (1996),5.2377725
697,Spanish Prisoner  The (1997),5.235479
697,Butcher Boy  The (1998),5.235479
697,Butcher Boy  The (1998),5.235479
697,Brothers in Trouble (1995),5.235479
697,Anna (1996),5.1421337
698,Saint of Fort Washington  The (1993),3.6300316
698,Golden Earrings (1947),3.5060163
698,Hurricane Streets (1998),3.4930983
698,Star Kid (1997),3.469343
698,Spanish Prisoner  The (1997),3.4234567
698,Butcher Boy  The (1998),3.4234567
698,Butcher Boy  The (1998),3.4234567
698,Brothers in Trouble (1995),3.4234567
698,8 Heads in a Duffel Bag (1997),3.4076366
698,Winter Guest  The (1997),3.4020925
699,Slingshot  The (1993),4.416427
699,Some Mother's Son (1996),4.3982306
699,Love and Death on Long Island (1997),4.3461404
699,Bitter Sugar (Azucar Amargo) (1996),4.31175
699,Hurricane Streets (1998),4.260615
699,Spanish Prisoner  The (1997),4.2563133
699,Butcher Boy  The (1998),4.2563133
699,Butcher Boy  The (1998),4.2563133
699,Brothers in Trouble (1995),4.2563133
699,Stalker (1979),4.2405405
700,Boys  Les (1997),4.351753
700,Angel Baby (1995),4.272793
700,Saint of Fort Washington  The (1993),4.1507926
700,Santa with Muscles (1996),4.131319
700,Star Wars (1977),4.0186644
700,Raiders of the Lost Ark (1981),3.9818907
700,Golden Earrings (1947),3.9152057
700,Empire Strikes Back  The (1980),3.8986273
700,Shawshank Redemption  The (1994),3.8817565
700,Titanic (1997),3.8692944
701,Santa with Muscles (1996),5.164049
701,Pather Panchali (1955),5.1521835
701,Anna (1996),5.104879
701,Some Mother's Son (1996),5.0940948
701,Star Kid (1997),5.066858
701,Angel Baby (1995),5.052435
701,Spanish Prisoner  The (1997),5.030924
701,Butcher Boy  The (1998),5.030924
701,Butcher Boy  The (1998),5.030924
701,Brothers in Trouble (1995),5.030924
702,Ballad of Narayama  The (Narayama Bushiko) (1958),4.656056
702,Hearts and Minds (1996),4.5054336
702,Boys  Les (1997),4.1809716
702,Great Day in Harlem  A (1994),4.178154
702,Santa with Muscles (1996),4.142559
702,Love in the Afternoon (1957),4.125714
702,Faust (1994),4.1134014
702,Star Wars (1977),4.05936
702,Close Shave  A (1995),4.005641
702,Cronos (1992),3.9872565
703,Boys  Les (1997),5.1995606
703,Saint of Fort Washington  The (1993),4.9364047
703,Golden Earrings (1947),4.8069544
703,Angel Baby (1995),4.8030066
703,Raiders of the Lost Ark (1981),4.6798925
703,Santa with Muscles (1996),4.6682453
703,Star Wars (1977),4.6483502
703,Empire Strikes Back  The (1980),4.5663166
703,Braveheart (1995),4.5490956
703,Shawshank Redemption  The (1994),4.5371113
704,Angel Baby (1995),5.3831306
704,Boys  Les (1997),5.154692
704,Pather Panchali (1955),4.6641455
704,Anna (1996),4.4675236
704,The Deadly Cure (1996),4.3759894
704,Someone Else's America (1995),4.3652663
704,World of Apu  The (Apur Sansar) (1959),4.3497963
704,Saint of Fort Washington  The (1993),4.337274
704,Casablanca (1942),4.331852
704,Some Mother's Son (1996),4.312291
705,Hurricane Streets (1998),5.744498
705,Doom Generation  The (1995),5.1807127
705,Golden Earrings (1947),4.904187
705,Ayn Rand: A Sense of Life (1997),4.803993
705,Visitors  The (Visiteurs  Les) (1993),4.7672195
705,Rough Magic (1995),4.751032
705,Leading Man  The (1996),4.663468
705,Radioland Murders (1994),4.6281
705,8 Heads in a Duffel Bag (1997),4.559627
705,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.5076623
706,Hurricane Streets (1998),4.602703
706,Golden Earrings (1947),4.4556446
706,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.2501836
706,8 Heads in a Duffel Bag (1997),4.2055254
706,Visitors  The (Visiteurs  Les) (1993),4.1841764
706,Titanic (1997),4.15795
706,Saint of Fort Washington  The (1993),4.1041384
706,Star Kid (1997),4.1019588
706,Shawshank Redemption  The (1994),4.08608
706,Schindler's List (1993),4.085309
707,Bitter Sugar (Azucar Amargo) (1996),4.928512
707,Year of the Horse (1997),4.9033422
707,Some Mother's Son (1996),4.7987504
707,American Dream (1990),4.623047
707,The Deadly Cure (1996),4.606485
707,Burnt By the Sun (1994),4.5625815
707,Pather Panchali (1955),4.536903
707,Anna (1996),4.530984
707,N?nette et Boni (1996),4.507538
707,Incognito (1997),4.50378
708,Golden Earrings (1947),4.485027
708,Santa with Muscles (1996),4.4704547
708,Titanic (1997),4.4642634
708,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.4545093
708,Saint of Fort Washington  The (1993),4.4248567
708,Love in the Afternoon (1957),4.4092093
708,Raiders of the Lost Ark (1981),4.3995433
708,Star Wars (1977),4.3641453
708,Visitors  The (Visiteurs  Les) (1993),4.25269
708,Empire Strikes Back  The (1980),4.2490654
709,Saint of Fort Washington  The (1993),4.867415
709,Golden Earrings (1947),4.664444
709,Winter Guest  The (1997),4.559446
709,8 Heads in a Duffel Bag (1997),4.456347
709,Santa with Muscles (1996),4.4072585
709,Shawshank Redemption  The (1994),4.390178
709,Star Kid (1997),4.362541
709,Boys  Les (1997),4.3353744
709,Spanish Prisoner  The (1997),4.3230014
709,Butcher Boy  The (1998),4.3230014
710,Boys  Les (1997),5.325507
710,Angel Baby (1995),5.1906114
710,Pather Panchali (1955),4.7023377
710,Saint of Fort Washington  The (1993),4.55364
710,Anna (1996),4.4881735
710,Spanish Prisoner  The (1997),4.439306
710,Butcher Boy  The (1998),4.439306
710,Butcher Boy  The (1998),4.439306
710,Brothers in Trouble (1995),4.439306
710,Santa with Muscles (1996),4.416385
711,Angel Baby (1995),5.5652432
711,N?nette et Boni (1996),5.306845
711,Pather Panchali (1955),5.299291
711,Some Mother's Son (1996),5.2828126
711,Anna (1996),5.216363
711,The Deadly Cure (1996),5.2070446
711,Someone Else's America (1995),5.092848
711,Year of the Horse (1997),5.080149
711,Bitter Sugar (Azucar Amargo) (1996),5.017362
711,In the Bleak Midwinter (1995),4.9800696
712,Hurricane Streets (1998),5.9671664
712,Visitors  The (Visiteurs  Les) (1993),5.369996
712,Doom Generation  The (1995),5.1608143
712,Golden Earrings (1947),5.109745
712,Sum of Us  The (1994),4.980851
712,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.8865485
712,Rough Magic (1995),4.8342853
712,Radioland Murders (1994),4.8210716
712,8 Heads in a Duffel Bag (1997),4.8111725
712,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.786989
713,Angel Baby (1995),4.895614
713,Boys  Les (1997),4.704308
713,World of Apu  The (Apur Sansar) (1959),4.2410607
713,Pather Panchali (1955),4.1283646
713,The Deadly Cure (1996),4.019153
713,8 Heads in a Duffel Bag (1997),4.0168858
713,Little Princess  The (1939),3.952471
713,Saint of Fort Washington  The (1993),3.9002166
713,Anna (1996),3.8946905
713,Schindler's List (1993),3.8781917
714,Harlem (1993),5.1610355
714,Ayn Rand: A Sense of Life (1997),4.941422
714,Winter Guest  The (1997),4.7953625
714,Saint of Fort Washington  The (1993),4.6040897
714,Man in the Iron Mask  The (1998),4.518672
714,Titanic (1997),4.403822
714,Leading Man  The (1996),4.4031525
714,Santa with Muscles (1996),4.4020224
714,Golden Earrings (1947),4.3911443
714,Wild Things (1998),4.344244
715,Boys  Les (1997),5.140831
715,Saint of Fort Washington  The (1993),4.8066497
715,Angel Baby (1995),4.6119194
715,Santa with Muscles (1996),4.412016
715,Pather Panchali (1955),4.393844
715,Golden Earrings (1947),4.3258295
715,Shawshank Redemption  The (1994),4.3253
715,Spanish Prisoner  The (1997),4.3049726
715,Butcher Boy  The (1998),4.3049726
715,Butcher Boy  The (1998),4.3049726
716,Angel Baby (1995),5.4058933
716,Pather Panchali (1955),4.9741917
716,Boys  Les (1997),4.868398
716,Anna (1996),4.829339
716,Someone Else's America (1995),4.776319
716,Some Mother's Son (1996),4.757872
716,Schindler's List (1993),4.7271957
716,Saint of Fort Washington  The (1993),4.667077
716,8 Heads in a Duffel Bag (1997),4.6669874
716,Spanish Prisoner  The (1997),4.661767
717,N?nette et Boni (1996),5.530702
717,Some Mother's Son (1996),5.2967415
717,Pather Panchali (1955),5.200357
717,Anna (1996),5.1999545
717,Hugo Pool (1997),5.12882
717,Hurricane Streets (1998),5.1197467
717,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),5.1180267
717,Someone Else's America (1995),5.098365
717,Sum of Us  The (1994),5.057372
717,Angel Baby (1995),5.0540795
718,Visitors  The (Visiteurs  Les) (1993),5.1673913
718,Golden Earrings (1947),4.988193
718,Hurricane Streets (1998),4.9301906
718,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.918497
718,Titanic (1997),4.8682337
718,Rough Magic (1995),4.8668294
718,Ayn Rand: A Sense of Life (1997),4.819945
718,Love in the Afternoon (1957),4.698738
718,Boys of St. Vincent  The (1993),4.6106987
718,Doom Generation  The (1995),4.5939283
719,Angel Baby (1995),4.731917
719,8 Heads in a Duffel Bag (1997),4.360419
719,Little Princess  The (1939),4.1011763
719,Selena (1997),4.0942836
719,Someone Else's America (1995),4.0338097
719,It's a Wonderful Life (1946),4.0328774
719,Golden Earrings (1947),4.018075
719,Boys  Les (1997),3.9843187
719,Schindler's List (1993),3.9714649
719,Pather Panchali (1955),3.9619386
720,Some Mother's Son (1996),4.930748
720,N?nette et Boni (1996),4.8446937
720,Bitter Sugar (Azucar Amargo) (1996),4.831846
720,Anna (1996),4.7683425
720,American Dream (1990),4.74477
720,Pather Panchali (1955),4.7371974
720,Stalker (1979),4.7097745
720,Spanish Prisoner  The (1997),4.679726
720,Butcher Boy  The (1998),4.679726
720,Butcher Boy  The (1998),4.679726
721,Saint of Fort Washington  The (1993),4.6397877
721,Golden Earrings (1947),4.6238265
721,Hurricane Streets (1998),4.6224027
721,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.6075177
721,Star Kid (1997),4.5948095
721,Santa with Muscles (1996),4.561685
721,Titanic (1997),4.505372
721,Shawshank Redemption  The (1994),4.4561515
721,Spanish Prisoner  The (1997),4.419068
721,Butcher Boy  The (1998),4.419068
722,Saint of Fort Washington  The (1993),5.1182294
722,Santa with Muscles (1996),5.0736594
722,Boys  Les (1997),5.0461154
722,Angel Baby (1995),4.9171543
722,Star Kid (1997),4.8624187
722,Pather Panchali (1955),4.835789
722,Star Wars (1977),4.7781043
722,Spanish Prisoner  The (1997),4.7555695
722,Butcher Boy  The (1998),4.7555695
722,Butcher Boy  The (1998),4.7555695
723,Santa with Muscles (1996),4.274243
723,Saint of Fort Washington  The (1993),4.0768447
723,Wrong Trousers  The (1993),3.9538782
723,Star Kid (1997),3.9136248
723,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),3.908719
723,Star Wars (1977),3.8886857
723,Wallace & Gromit: The Best of Aardman Animation (1996),3.8861783
723,Titanic (1997),3.8564184
723,My Man Godfrey (1936),3.856014
723,Faust (1994),3.8482482
724,Boys  Les (1997),3.9477258
724,Santa with Muscles (1996),3.9457638
724,Man in the Iron Mask  The (1998),3.897819
724,Saint of Fort Washington  The (1993),3.8487835
724,Star Wars (1977),3.7828183
724,Terminator  The (1984),3.769976
724,Harlem (1993),3.707953
724,Empire Strikes Back  The (1980),3.6914504
724,My Man Godfrey (1936),3.6766405
724,Love in the Afternoon (1957),3.65715
725,Hurricane Streets (1998),5.758351
725,Slingshot  The (1993),5.145494
725,Hugo Pool (1997),5.0790777
725,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),5.068661
725,Some Mother's Son (1996),5.0571985
725,Stalker (1979),5.002884
725,Love & Human Remains (1993),4.9457126
725,Sum of Us  The (1994),4.8929076
725,To Live (Huozhe) (1994),4.8885083
725,Bitter Sugar (Azucar Amargo) (1996),4.883063
726,Whole Wide World  The (1996),4.941364
726,Boys of St. Vincent  The (1993),4.837209
726,Picture Bride (1995),4.79522
726,Rough Magic (1995),4.761976
726,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.7515306
726,Story of Xinghua  The (1993),4.5038915
726,Santa with Muscles (1996),4.457791
726,Wrong Trousers  The (1993),4.453663
726,Man in the Iron Mask  The (1998),4.397749
726,Go Fish (1994),4.366819
727,Saint of Fort Washington  The (1993),4.2604985
727,Santa with Muscles (1996),4.254741
727,Star Kid (1997),4.0628996
727,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),3.9873855
727,Star Wars (1977),3.9850643
727,Titanic (1997),3.9730067
727,Boys  Les (1997),3.9592159
727,Wrong Trousers  The (1993),3.9326649
727,Spanish Prisoner  The (1997),3.9195468
727,Butcher Boy  The (1998),3.9195468
728,Santa with Muscles (1996),4.759641
728,Saint of Fort Washington  The (1993),4.751794
728,Star Kid (1997),4.70697
728,Spanish Prisoner  The (1997),4.588704
728,Butcher Boy  The (1998),4.588704
728,Butcher Boy  The (1998),4.588704
728,Brothers in Trouble (1995),4.588704
728,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.564965
728,Pather Panchali (1955),4.503502
728,Some Mother's Son (1996),4.496612
729,Hurricane Streets (1998),4.412124
729,Visitors  The (Visiteurs  Les) (1993),4.2094393
729,Sum of Us  The (1994),4.0189776
729,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),3.866697
729,Golden Earrings (1947),3.8210108
729,Doom Generation  The (1995),3.8191836
729,Rough Magic (1995),3.8069131
729,N?nette et Boni (1996),3.7604954
729,Boys of St. Vincent  The (1993),3.7560134
729,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),3.7132194
730,Santa with Muscles (1996),4.695893
730,Faust (1994),4.635322
730,Close Shave  A (1995),4.5871615
730,Wrong Trousers  The (1993),4.5370536
730,Wallace & Gromit: The Best of Aardman Animation (1996),4.453047
730,Two or Three Things I Know About Her (1966),4.4490237
730,Whole Wide World  The (1996),4.433198
730,Boys  Les (1997),4.4169884
730,Angel Baby (1995),4.3687387
730,Great Day in Harlem  A (1994),4.365672
731,8 Heads in a Duffel Bag (1997),5.0895743
731,Angel Baby (1995),5.042832
731,Old Lady Who Walked in the Sea  The (Vieille qui marchait dans la mer  La) (1991),4.999299
731,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.9791484
731,N?nette et Boni (1996),4.667448
731,Little Princess  The (1939),4.6297374
731,Selena (1997),4.5798516
731,Year of the Horse (1997),4.5720973
731,World of Apu  The (Apur Sansar) (1959),4.5311713
731,Someone Else's America (1995),4.4900045
732,Visitors  The (Visiteurs  Les) (1993),5.6597953
732,N?nette et Boni (1996),5.580517
732,Hurricane Streets (1998),5.415946
732,Golden Earrings (1947),5.3899107
732,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.3722267
732,Sum of Us  The (1994),5.3050737
732,It's a Wonderful Life (1946),5.200001
732,Dangerous Beauty (1998),5.1951756
732,Angel Baby (1995),5.1617217
732,Selena (1997),5.1157823
733,Angel Baby (1995),4.672879
733,N?nette et Boni (1996),4.4927683
733,The Deadly Cure (1996),4.41795
733,Aparajito (1956),4.3943195
733,Pather Panchali (1955),4.3579364
733,Some Mother's Son (1996),4.353296
733,Anna (1996),4.292451
733,In the Bleak Midwinter (1995),4.272325
733,Boy's Life 2 (1997),4.257487
733,Bitter Sugar (Azucar Amargo) (1996),4.2476287
734,Angel Baby (1995),4.801882
734,8 Heads in a Duffel Bag (1997),4.5870786
734,Selena (1997),4.4420724
734,Golden Earrings (1947),4.3409915
734,It's a Wonderful Life (1946),4.3267384
734,N?nette et Boni (1996),4.312779
734,Someone Else's America (1995),4.274123
734,Little Princess  The (1939),4.261385
734,Best Men (1997),4.233822
734,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.219416
735,Pather Panchali (1955),4.3157587
735,Some Mother's Son (1996),4.2659674
735,Anna (1996),4.259232
735,Angel Baby (1995),4.2490897
735,Spanish Prisoner  The (1997),4.2008405
735,Butcher Boy  The (1998),4.2008405
735,Butcher Boy  The (1998),4.2008405
735,Brothers in Trouble (1995),4.2008405
735,Star Kid (1997),4.198046
735,Santa with Muscles (1996),4.1891294
736,Mina Tannenbaum (1994),4.95286
736,Boy's Life 2 (1997),4.8655834
736,American Dream (1990),4.7776203
736,Love and Death on Long Island (1997),4.725557
736,Kaspar Hauser (1993),4.7204504
736,Bad Taste (1987),4.6774845
736,Bitter Sugar (Azucar Amargo) (1996),4.6621227
736,Braindead (1992),4.5787377
736,Aiqing wansui (1994),4.5613465
736,Three Colors: Blue (1993),4.525259
737,Boys  Les (1997),5.2806683
737,Mina Tannenbaum (1994),4.8922205
737,Boy's Life 2 (1997),4.84643
737,Aiqing wansui (1994),4.8150263
737,Faust (1994),4.7520037
737,Angel Baby (1995),4.7000885
737,Kaspar Hauser (1993),4.6396747
737,Santa with Muscles (1996),4.6147885
737,Pather Panchali (1955),4.610015
737,Maya Lin: A Strong Clear Vision (1994),4.5883546
738,Boys  Les (1997),4.8282104
738,Santa with Muscles (1996),4.724544
738,Saint of Fort Washington  The (1993),4.6574707
738,Angel Baby (1995),4.5845103
738,Star Wars (1977),4.476343
738,Wrong Trousers  The (1993),4.374051
738,Star Kid (1997),4.371811
738,Raiders of the Lost Ark (1981),4.352448
738,Faust (1994),4.3501935
738,Pather Panchali (1955),4.322433
739,8 Heads in a Duffel Bag (1997),5.6630807
739,Golden Earrings (1947),5.224645
739,Hurricane Streets (1998),5.0604424
739,Legal Deceit (1997),4.7306957
739,Selena (1997),4.5108223
739,8 Seconds (1994),4.4795923
739,Daniel Defoe's Robinson Crusoe (1996),4.4416995
739,Winter Guest  The (1997),4.4250774
739,Safe Passage (1994),4.396532
739,Old Lady Who Walked in the Sea  The (Vieille qui marchait dans la mer  La) (1991),4.3902354
740,N?nette et Boni (1996),4.90165
740,Some Mother's Son (1996),4.82005
740,Pather Panchali (1955),4.73359
740,Anna (1996),4.717752
740,Angel Baby (1995),4.6179132
740,Someone Else's America (1995),4.5920568
740,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.577292
740,Hugo Pool (1997),4.5684495
740,Spanish Prisoner  The (1997),4.548997
740,Butcher Boy  The (1998),4.548997
741,Angel Baby (1995),5.2697363
741,Boys  Les (1997),5.1099863
741,Pather Panchali (1955),4.614124
741,Saint of Fort Washington  The (1993),4.476235
741,Anna (1996),4.41185
741,Schindler's List (1993),4.356245
741,Santa with Muscles (1996),4.323664
741,Casablanca (1942),4.32035
741,Someone Else's America (1995),4.308666
741,They Made Me a Criminal (1939),4.302
742,Angel Baby (1995),5.521471
742,World of Apu  The (Apur Sansar) (1959),5.268339
742,The Deadly Cure (1996),5.1553884
742,Boys  Les (1997),5.1151295
742,Pather Panchali (1955),5.0611057
742,Some Mother's Son (1996),4.924497
742,Anna (1996),4.886127
742,Year of the Horse (1997),4.8610554
742,Aparajito (1956),4.754517
742,Boy's Life 2 (1997),4.721332
743,American Dream (1990),4.8407183
743,Santa with Muscles (1996),4.807874
743,Some Mother's Son (1996),4.7951465
743,Whole Wide World  The (1996),4.778681
743,Stalker (1979),4.7464886
743,Wallace & Gromit: The Best of Aardman Animation (1996),4.743407
743,Star Kid (1997),4.719882
743,Bitter Sugar (Azucar Amargo) (1996),4.7084384
743,Spanish Prisoner  The (1997),4.682151
743,Butcher Boy  The (1998),4.682151
744,Santa with Muscles (1996),4.7055116
744,Boys  Les (1997),4.6612277
744,Faust (1994),4.5429997
744,Pather Panchali (1955),4.5415025
744,Saint of Fort Washington  The (1993),4.5190907
744,Spanish Prisoner  The (1997),4.49705
744,Butcher Boy  The (1998),4.49705
744,Butcher Boy  The (1998),4.49705
744,Brothers in Trouble (1995),4.49705
744,Star Kid (1997),4.4686713
745,Boys  Les (1997),4.3028607
745,Saint of Fort Washington  The (1993),3.8366258
745,Angel Baby (1995),3.8332975
745,Santa with Muscles (1996),3.7380326
745,Star Wars (1977),3.5469933
745,Pather Panchali (1955),3.5196002
745,Faust (1994),3.5049927
745,Usual Suspects  The (1995),3.457352
745,Godfather  The (1972),3.4374056
745,Empire Strikes Back  The (1980),3.4327013
746,Saint of Fort Washington  The (1993),4.6662836
746,Golden Earrings (1947),4.590941
746,Boys  Les (1997),4.427603
746,Santa with Muscles (1996),4.2752495
746,Raiders of the Lost Ark (1981),4.2622685
746,Braveheart (1995),4.2296643
746,Shawshank Redemption  The (1994),4.2222433
746,Star Wars (1977),4.1981215
746,Titanic (1997),4.16659
746,Terminator 2: Judgment Day (1991),4.146366
747,Boys  Les (1997),6.318026
747,Angel Baby (1995),6.116535
747,Pather Panchali (1955),5.28241
747,Saint of Fort Washington  The (1993),5.1635046
747,Santa with Muscles (1996),5.068584
747,Faust (1994),5.0207434
747,Anna (1996),5.0058055
747,Godfather  The (1972),4.9247084
747,Spanish Prisoner  The (1997),4.9231286
747,Butcher Boy  The (1998),4.9231286
748,Santa with Muscles (1996),4.735143
748,Boys  Les (1997),4.671315
748,Saint of Fort Washington  The (1993),4.6567607
748,Star Kid (1997),4.378763
748,Faust (1994),4.364281
748,Star Wars (1977),4.3493905
748,Wrong Trousers  The (1993),4.3427405
748,Wallace & Gromit: The Best of Aardman Animation (1996),4.287041
748,Spanish Prisoner  The (1997),4.2712755
748,Butcher Boy  The (1998),4.2712755
749,Angel Baby (1995),4.8111196
749,Golden Earrings (1947),4.7824697
749,Saint of Fort Washington  The (1993),4.7436743
749,Boys  Les (1997),4.6319394
749,Santa with Muscles (1996),4.610631
749,Raiders of the Lost Ark (1981),4.577009
749,Schindler's List (1993),4.5634813
749,Shawshank Redemption  The (1994),4.562689
749,Star Wars (1977),4.5223336
749,Titanic (1997),4.5085053
750,Santa with Muscles (1996),4.772155
750,Saint of Fort Washington  The (1993),4.76057
750,Boys  Les (1997),4.732453
750,Star Kid (1997),4.4465594
750,Star Wars (1977),4.3807898
750,Spanish Prisoner  The (1997),4.3625197
750,Butcher Boy  The (1998),4.3625197
750,Butcher Boy  The (1998),4.3625197
750,Brothers in Trouble (1995),4.3625197
750,Faust (1994),4.3578343
751,Angel Baby (1995),4.934052
751,Boys  Les (1997),4.691489
751,Pather Panchali (1955),4.6617208
751,Saint of Fort Washington  The (1993),4.5440054
751,Anna (1996),4.5082927
751,Some Mother's Son (1996),4.448283
751,Spanish Prisoner  The (1997),4.439909
751,Butcher Boy  The (1998),4.439909
751,Butcher Boy  The (1998),4.439909
751,Brothers in Trouble (1995),4.439909
752,Love and Death on Long Island (1997),5.323972
752,Winter Guest  The (1997),5.0289693
752,In the Line of Duty 2 (1987),4.71402
752,Frisk (1995),4.638431
752,8 Heads in a Duffel Bag (1997),4.5222297
752,Brother Minister: The Assassination of Malcolm X (1994),4.4383154
752,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.436981
752,Saint of Fort Washington  The (1993),4.410252
752,Slingshot  The (1993),4.254769
752,Spanish Prisoner  The (1997),4.220616
753,N?nette et Boni (1996),5.182966
753,Angel Baby (1995),4.6654897
753,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.562912
753,Someone Else's America (1995),4.554273
753,Sum of Us  The (1994),4.537157
753,Hugo Pool (1997),4.4478827
753,Whole Wide World  The (1996),4.3886847
753,Dangerous Beauty (1998),4.370187
753,In the Bleak Midwinter (1995),4.351305
753,So Dear to My Heart (1949),4.348158
754,Whole Wide World  The (1996),4.4306087
754,Santa with Muscles (1996),4.4185944
754,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.4168525
754,Star Kid (1997),4.4150734
754,N?nette et Boni (1996),4.3814626
754,Some Mother's Son (1996),4.36802
754,Anna (1996),4.335868
754,Pather Panchali (1955),4.3192143
754,Spanish Prisoner  The (1997),4.296237
754,Butcher Boy  The (1998),4.296237
755,Visitors  The (Visiteurs  Les) (1993),4.8116727
755,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.7252736
755,Whole Wide World  The (1996),4.654224
755,N?nette et Boni (1996),4.6378584
755,Boys of St. Vincent  The (1993),4.614942
755,Sum of Us  The (1994),4.5757585
755,Great Day in Harlem  A (1994),4.4243035
755,Titanic (1997),4.401375
755,Rough Magic (1995),4.344008
755,Love in the Afternoon (1957),4.3170824
756,Santa with Muscles (1996),4.231
756,Pather Panchali (1955),4.228314
756,Saint of Fort Washington  The (1993),4.1988163
756,Angel Baby (1995),4.1799197
756,Star Kid (1997),4.1797385
756,Anna (1996),4.1611443
756,Spanish Prisoner  The (1997),4.137359
756,Butcher Boy  The (1998),4.137359
756,Butcher Boy  The (1998),4.137359
756,Brothers in Trouble (1995),4.137359
757,Saint of Fort Washington  The (1993),4.572704
757,Santa with Muscles (1996),4.458633
757,Boys  Les (1997),4.3405066
757,Star Kid (1997),4.2886744
757,Spanish Prisoner  The (1997),4.2375913
757,Butcher Boy  The (1998),4.2375913
757,Butcher Boy  The (1998),4.2375913
757,Brothers in Trouble (1995),4.2375913
757,Pather Panchali (1955),4.193613
757,Shawshank Redemption  The (1994),4.114209
758,Santa with Muscles (1996),5.366788
758,Saint of Fort Washington  The (1993),5.15558
758,Star Kid (1997),5.097741
758,Boys  Les (1997),5.093882
758,Faust (1994),5.0926094
758,Spanish Prisoner  The (1997),5.0874085
758,Butcher Boy  The (1998),5.0874085
758,Butcher Boy  The (1998),5.0874085
758,Brothers in Trouble (1995),5.0874085
758,Wallace & Gromit: The Best of Aardman Animation (1996),5.079444
759,Rough Magic (1995),5.0617013
759,Ayn Rand: A Sense of Life (1997),5.0388913
759,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.9889107
759,Visitors  The (Visiteurs  Les) (1993),4.970642
759,Hurricane Streets (1998),4.931832
759,Titanic (1997),4.9012337
759,Golden Earrings (1947),4.796494
759,Doom Generation  The (1995),4.7402406
759,Boys of St. Vincent  The (1993),4.6981783
759,Love in the Afternoon (1957),4.611968
760,Hurricane Streets (1998),5.40921
760,8 Heads in a Duffel Bag (1997),4.656115
760,Frisk (1995),4.597857
760,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.487123
760,Slingshot  The (1993),4.430692
760,Winter Guest  The (1997),4.4236317
760,Radioland Murders (1994),4.367191
760,Leading Man  The (1996),4.278098
760,Doom Generation  The (1995),4.2401276
760,Love & Human Remains (1993),4.2224646
761,Golden Earrings (1947),4.36259
761,8 Seconds (1994),4.2685766
761,Love in the Afternoon (1957),4.231207
